ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,1
37,1.5963,0
38,1.6393,2
39,1.6824,7
40,1.7254,10
41,1.7685,12
42,1.8115,10
43,1.8546,19
44,1.8977,17
45,1.9407,16
46,1.9838,16
47,2.0268,14
48,2.0699,9
49,2.1129,28
50,2.156,13
51,2.1991,19
52,2.2421,11
53,2.2852,9
54,2.3282,18
55,2.3713,18
56,2.4143,17
57,2.4574,17
58,2.5004,23
59,2.5435,14
60,2.5866,16
61,2.6296,16
62,2.6727,14
63,2.7157,16
64,2.7588,12
65,2.8018,21
66,2.8449,10
67,2.8879,15
68,2.931,12
69,2.9741,11
70,3.0171,15
71,3.0602,17
72,3.1032,18
73,3.1463,18
74,3.1893,16
75,3.2324,18
76,3.2755,18
77,3.3185,13
78,3.3616,15
79,3.4046,22
80,3.4477,16
81,3.4907,26
82,3.5338,12
83,3.5768,18
84,3.6199,18
85,3.663,14
86,3.706,14
87,3.7491,19
88,3.7921,17
89,3.8352,21
90,3.8782,23
91,3.9213,17
92,3.9643,20
93,4.0074,16
94,4.0505,22
95,4.0935,11
96,4.1366,24
97,4.1796,19
98,4.2227,18
99,4.2657,15
100,4.3088,11
101,4.3519,17
102,4.3949,13
103,4.438,17
104,4.481,18
105,4.5241,13
106,4.5671,20
107,4.6102,19
108,4.6532,13
109,4.6963,12
110,4.7394,20
111,4.7824,10
112,4.8255,17
113,4.8685,19
114,4.9116,20
115,4.9546,15
116,4.9977,16
117,5.0407,20
118,5.0838,15
119,5.1269,13
120,5.1699,14
121,5.213,10
122,5.256,9
123,5.2991,14
124,5.3421,19
125,5.3852,15
126,5.4283,19
127,5.4713,14
128,5.5144,17
129,5.5574,10
130,5.6005,15
131,5.6435,18
132,5.6866,18
133,5.7296,18
134,5.7727,14
135,5.8158,14
136,5.8588,13
137,5.9019,18
138,5.9449,20
139,5.988,11
140,6.031,18
141,6.0741,23
142,6.1171,15
143,6.1602,15
144,6.2033,10
145,6.2463,15
146,6.2894,10
147,6.3324,10
148,6.3755,18
149,6.4185,14
150,6.4616,11
151,6.5047,9
152,6.5477,10
153,6.5908,17
154,6.6338,18
155,6.6769,13
156,6.7199,15
157,6.763,14
158,6.806,19
159,6.8491,17
160,6.8922,13
161,6.9352,21
162,6.9783,12
163,7.0213,13
164,7.0644,16
165,7.1074,14
166,7.1505,17
167,7.1935,11
168,7.2366,17
169,7.2797,9
170,7.3227,20
171,7.3658,17
172,7.4088,12
173,7.4519,7
174,7.4949,16
175,7.538,12
176,7.5811,20
177,7.6241,17
178,7.6672,9
179,7.7102,20
180,7.7533,14
181,7.7963,21
182,7.8394,23
183,7.8824,17
184,7.9255,16
185,7.9686,20
186,8.0116,15
187,8.0547,17
188,8.0977,14
189,8.1408,10
