ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,0
38,1.6393,1
39,1.6824,1
40,1.7254,4
41,1.7685,9
42,1.8115,9
43,1.8546,11
44,1.8977,12
45,1.9407,11
46,1.9838,10
47,2.0268,14
48,2.0699,10
49,2.1129,9
50,2.156,12
51,2.1991,6
52,2.2421,10
53,2.2852,12
54,2.3282,14
55,2.3713,9
56,2.4143,22
57,2.4574,17
58,2.5004,10
59,2.5435,11
60,2.5866,6
61,2.6296,6
62,2.6727,9
63,2.7157,8
64,2.7588,12
65,2.8018,9
66,2.8449,10
67,2.8879,15
68,2.931,15
69,2.9741,10
70,3.0171,10
71,3.0602,11
72,3.1032,11
73,3.1463,12
74,3.1893,14
75,3.2324,16
76,3.2755,11
77,3.3185,19
78,3.3616,22
79,3.4046,15
80,3.4477,13
81,3.4907,12
82,3.5338,16
83,3.5768,12
84,3.6199,20
85,3.663,14
86,3.706,12
87,3.7491,9
88,3.7921,19
89,3.8352,20
90,3.8782,17
91,3.9213,20
92,3.9643,11
93,4.0074,16
94,4.0505,18
95,4.0935,15
96,4.1366,12
97,4.1796,11
98,4.2227,10
99,4.2657,12
100,4.3088,5
101,4.3519,15
102,4.3949,16
103,4.438,11
104,4.481,10
105,4.5241,9
106,4.5671,17
107,4.6102,8
108,4.6532,11
109,4.6963,10
110,4.7394,13
111,4.7824,6
112,4.8255,14
113,4.8685,21
114,4.9116,13
115,4.9546,19
116,4.9977,17
117,5.0407,17
118,5.0838,10
119,5.1269,10
120,5.1699,17
121,5.213,17
122,5.256,13
123,5.2991,19
124,5.3421,7
125,5.3852,11
126,5.4283,10
127,5.4713,9
128,5.5144,8
129,5.5574,17
130,5.6005,21
131,5.6435,10
132,5.6866,10
133,5.7296,11
134,5.7727,7
135,5.8158,10
136,5.8588,19
137,5.9019,13
138,5.9449,10
139,5.988,10
140,6.031,7
141,6.0741,12
142,6.1171,7
143,6.1602,10
144,6.2033,10
145,6.2463,14
146,6.2894,14
147,6.3324,10
148,6.3755,11
149,6.4185,11
150,6.4616,18
151,6.5047,12
152,6.5477,19
153,6.5908,9
154,6.6338,11
155,6.6769,12
156,6.7199,15
157,6.763,16
158,6.806,15
159,6.8491,9
160,6.8922,10
161,6.9352,11
162,6.9783,11
163,7.0213,13
164,7.0644,10
165,7.1074,14
166,7.1505,13
167,7.1935,13
168,7.2366,12
169,7.2797,9
170,7.3227,16
171,7.3658,15
172,7.4088,12
173,7.4519,12
174,7.4949,9
175,7.538,7
176,7.5811,17
177,7.6241,13
178,7.6672,15
179,7.7102,11
180,7.7533,14
181,7.7963,17
182,7.8394,13
183,7.8824,8
184,7.9255,15
185,7.9686,8
186,8.0116,7
187,8.0547,14
188,8.0977,11
189,8.1408,18
