ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,0
38,1.6393,1
39,1.6824,3
40,1.7254,7
41,1.7685,8
42,1.8115,7
43,1.8546,13
44,1.8977,8
45,1.9407,10
46,1.9838,19
47,2.0268,17
48,2.0699,11
49,2.1129,11
50,2.156,18
51,2.1991,13
52,2.2421,11
53,2.2852,13
54,2.3282,10
55,2.3713,12
56,2.4143,9
57,2.4574,9
58,2.5004,14
59,2.5435,15
60,2.5866,18
61,2.6296,10
62,2.6727,17
63,2.7157,11
64,2.7588,11
65,2.8018,10
66,2.8449,20
67,2.8879,13
68,2.931,13
69,2.9741,15
70,3.0171,13
71,3.0602,14
72,3.1032,17
73,3.1463,14
74,3.1893,16
75,3.2324,13
76,3.2755,20
77,3.3185,11
78,3.3616,12
79,3.4046,17
80,3.4477,13
81,3.4907,13
82,3.5338,16
83,3.5768,18
84,3.6199,15
85,3.663,15
86,3.706,12
87,3.7491,19
88,3.7921,21
89,3.8352,14
90,3.8782,10
91,3.9213,20
92,3.9643,16
93,4.0074,14
94,4.0505,19
95,4.0935,13
96,4.1366,20
97,4.1796,5
98,4.2227,19
99,4.2657,25
100,4.3088,20
101,4.3519,15
102,4.3949,10
103,4.438,14
104,4.481,19
105,4.5241,17
106,4.5671,16
107,4.6102,16
108,4.6532,22
109,4.6963,12
110,4.7394,20
111,4.7824,15
112,4.8255,18
113,4.8685,15
114,4.9116,18
115,4.9546,22
116,4.9977,11
117,5.0407,15
118,5.0838,14
119,5.1269,24
120,5.1699,19
121,5.213,10
122,5.256,21
123,5.2991,19
124,5.3421,13
125,5.3852,15
126,5.4283,11
127,5.4713,15
128,5.5144,16
129,5.5574,21
130,5.6005,14
131,5.6435,11
132,5.6866,15
133,5.7296,13
134,5.7727,15
135,5.8158,15
136,5.8588,13
137,5.9019,23
138,5.9449,15
139,5.988,15
140,6.031,9
141,6.0741,9
142,6.1171,12
143,6.1602,10
144,6.2033,19
145,6.2463,16
146,6.2894,7
147,6.3324,17
148,6.3755,18
149,6.4185,8
150,6.4616,11
151,6.5047,14
152,6.5477,16
153,6.5908,17
154,6.6338,21
155,6.6769,15
156,6.7199,5
157,6.763,10
158,6.806,9
159,6.8491,16
160,6.8922,12
161,6.9352,10
162,6.9783,12
163,7.0213,16
164,7.0644,14
165,7.1074,16
166,7.1505,14
167,7.1935,16
168,7.2366,13
169,7.2797,15
170,7.3227,11
171,7.3658,10
172,7.4088,20
173,7.4519,25
174,7.4949,21
175,7.538,11
176,7.5811,17
177,7.6241,19
178,7.6672,22
179,7.7102,19
180,7.7533,18
181,7.7963,11
182,7.8394,13
183,7.8824,14
184,7.9255,15
185,7.9686,12
186,8.0116,12
187,8.0547,13
188,8.0977,13
189,8.1408,15
