ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,3
38,1.6393,2
39,1.6824,6
40,1.7254,6
41,1.7685,13
42,1.8115,12
43,1.8546,13
44,1.8977,17
45,1.9407,13
46,1.9838,14
47,2.0268,14
48,2.0699,8
49,2.1129,11
50,2.156,8
51,2.1991,10
52,2.2421,20
53,2.2852,16
54,2.3282,18
55,2.3713,9
56,2.4143,15
57,2.4574,11
58,2.5004,15
59,2.5435,13
60,2.5866,13
61,2.6296,15
62,2.6727,13
63,2.7157,14
64,2.7588,19
65,2.8018,17
66,2.8449,12
67,2.8879,8
68,2.931,18
69,2.9741,15
70,3.0171,22
71,3.0602,8
72,3.1032,21
73,3.1463,10
74,3.1893,17
75,3.2324,17
76,3.2755,14
77,3.3185,13
78,3.3616,13
79,3.4046,8
80,3.4477,16
81,3.4907,15
82,3.5338,13
83,3.5768,16
84,3.6199,22
85,3.663,11
86,3.706,13
87,3.7491,12
88,3.7921,14
89,3.8352,19
90,3.8782,12
91,3.9213,25
92,3.9643,11
93,4.0074,13
94,4.0505,21
95,4.0935,19
96,4.1366,21
97,4.1796,6
98,4.2227,15
99,4.2657,8
100,4.3088,15
101,4.3519,22
102,4.3949,12
103,4.438,12
104,4.481,20
105,4.5241,14
106,4.5671,13
107,4.6102,17
108,4.6532,17
109,4.6963,15
110,4.7394,13
111,4.7824,16
112,4.8255,19
113,4.8685,12
114,4.9116,16
115,4.9546,10
116,4.9977,14
117,5.0407,14
118,5.0838,26
119,5.1269,17
120,5.1699,16
121,5.213,18
122,5.256,10
123,5.2991,17
124,5.3421,13
125,5.3852,14
126,5.4283,16
127,5.4713,16
128,5.5144,13
129,5.5574,13
130,5.6005,11
131,5.6435,24
132,5.6866,15
133,5.7296,13
134,5.7727,17
135,5.8158,19
136,5.8588,9
137,5.9019,11
138,5.9449,14
139,5.988,17
140,6.031,9
141,6.0741,16
142,6.1171,17
143,6.1602,17
144,6.2033,17
145,6.2463,14
146,6.2894,15
147,6.3324,19
148,6.3755,11
149,6.4185,18
150,6.4616,19
151,6.5047,16
152,6.5477,9
153,6.5908,12
154,6.6338,7
155,6.6769,17
156,6.7199,23
157,6.763,19
158,6.806,20
159,6.8491,16
160,6.8922,11
161,6.9352,14
162,6.9783,14
163,7.0213,11
164,7.0644,19
165,7.1074,13
166,7.1505,15
167,7.1935,12
168,7.2366,10
169,7.2797,10
170,7.3227,13
171,7.3658,18
172,7.4088,17
173,7.4519,13
174,7.4949,15
175,7.538,16
176,7.5811,15
177,7.6241,6
178,7.6672,18
179,7.7102,12
180,7.7533,10
181,7.7963,13
182,7.8394,15
183,7.8824,26
184,7.9255,9
185,7.9686,16
186,8.0116,12
187,8.0547,19
188,8.0977,12
189,8.1408,24
