ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,2
37,1.5963,2
38,1.6393,9
39,1.6824,9
40,1.7254,17
41,1.7685,7
42,1.8115,15
43,1.8546,16
44,1.8977,24
45,1.9407,15
46,1.9838,15
47,2.0268,16
48,2.0699,13
49,2.1129,16
50,2.156,20
51,2.1991,19
52,2.2421,23
53,2.2852,17
54,2.3282,18
55,2.3713,18
56,2.4143,16
57,2.4574,18
58,2.5004,21
59,2.5435,15
60,2.5866,13
61,2.6296,14
62,2.6727,16
63,2.7157,11
64,2.7588,19
65,2.8018,18
66,2.8449,19
67,2.8879,9
68,2.931,18
69,2.9741,16
70,3.0171,15
71,3.0602,20
72,3.1032,16
73,3.1463,14
74,3.1893,26
75,3.2324,20
76,3.2755,15
77,3.3185,18
78,3.3616,18
79,3.4046,14
80,3.4477,18
81,3.4907,19
82,3.5338,12
83,3.5768,15
84,3.6199,21
85,3.663,24
86,3.706,14
87,3.7491,17
88,3.7921,21
89,3.8352,31
90,3.8782,16
91,3.9213,19
92,3.9643,12
93,4.0074,19
94,4.0505,16
95,4.0935,17
96,4.1366,13
97,4.1796,19
98,4.2227,27
99,4.2657,14
100,4.3088,19
101,4.3519,14
102,4.3949,11
103,4.438,24
104,4.481,13
105,4.5241,11
106,4.5671,17
107,4.6102,13
108,4.6532,23
109,4.6963,16
110,4.7394,20
111,4.7824,17
112,4.8255,18
113,4.8685,16
114,4.9116,10
115,4.9546,15
116,4.9977,18
117,5.0407,22
118,5.0838,16
119,5.1269,17
120,5.1699,23
121,5.213,16
122,5.256,9
123,5.2991,15
124,5.3421,23
125,5.3852,10
126,5.4283,18
127,5.4713,12
128,5.5144,10
129,5.5574,6
130,5.6005,13
131,5.6435,15
132,5.6866,19
133,5.7296,14
134,5.7727,21
135,5.8158,23
136,5.8588,12
137,5.9019,16
138,5.9449,20
139,5.988,16
140,6.031,20
141,6.0741,8
142,6.1171,19
143,6.1602,16
144,6.2033,15
145,6.2463,10
146,6.2894,19
147,6.3324,17
148,6.3755,15
149,6.4185,16
150,6.4616,17
151,6.5047,17
152,6.5477,13
153,6.5908,18
154,6.6338,20
155,6.6769,11
156,6.7199,13
157,6.763,17
158,6.806,19
159,6.8491,18
160,6.8922,18
161,6.9352,23
162,6.9783,19
163,7.0213,10
164,7.0644,21
165,7.1074,14
166,7.1505,10
167,7.1935,22
168,7.2366,12
169,7.2797,11
170,7.3227,13
171,7.3658,13
172,7.4088,12
173,7.4519,18
174,7.4949,14
175,7.538,21
176,7.5811,8
177,7.6241,12
178,7.6672,15
179,7.7102,19
180,7.7533,15
181,7.7963,20
182,7.8394,16
183,7.8824,16
184,7.9255,16
185,7.9686,16
186,8.0116,15
187,8.0547,17
188,8.0977,20
189,8.1408,19
