ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,1
37,1.5963,2
38,1.6393,2
39,1.6824,2
40,1.7254,13
41,1.7685,9
42,1.8115,16
43,1.8546,13
44,1.8977,20
45,1.9407,11
46,1.9838,18
47,2.0268,9
48,2.0699,19
49,2.1129,16
50,2.156,13
51,2.1991,14
52,2.2421,20
53,2.2852,12
54,2.3282,13
55,2.3713,13
56,2.4143,22
57,2.4574,15
58,2.5004,13
59,2.5435,14
60,2.5866,10
61,2.6296,20
62,2.6727,13
63,2.7157,15
64,2.7588,11
65,2.8018,10
66,2.8449,13
67,2.8879,9
68,2.931,16
69,2.9741,21
70,3.0171,10
71,3.0602,14
72,3.1032,17
73,3.1463,20
74,3.1893,14
75,3.2324,23
76,3.2755,15
77,3.3185,17
78,3.3616,16
79,3.4046,16
80,3.4477,6
81,3.4907,16
82,3.5338,14
83,3.5768,23
84,3.6199,17
85,3.663,17
86,3.706,12
87,3.7491,25
88,3.7921,23
89,3.8352,15
90,3.8782,14
91,3.9213,17
92,3.9643,17
93,4.0074,10
94,4.0505,12
95,4.0935,15
96,4.1366,17
97,4.1796,17
98,4.2227,16
99,4.2657,21
100,4.3088,19
101,4.3519,22
102,4.3949,23
103,4.438,10
104,4.481,16
105,4.5241,19
106,4.5671,16
107,4.6102,12
108,4.6532,25
109,4.6963,21
110,4.7394,13
111,4.7824,21
112,4.8255,17
113,4.8685,5
114,4.9116,16
115,4.9546,17
116,4.9977,17
117,5.0407,19
118,5.0838,16
119,5.1269,16
120,5.1699,12
121,5.213,12
122,5.256,14
123,5.2991,13
124,5.3421,21
125,5.3852,15
126,5.4283,15
127,5.4713,16
128,5.5144,15
129,5.5574,15
130,5.6005,17
131,5.6435,18
132,5.6866,27
133,5.7296,23
134,5.7727,23
135,5.8158,15
136,5.8588,21
137,5.9019,17
138,5.9449,10
139,5.988,18
140,6.031,19
141,6.0741,17
142,6.1171,20
143,6.1602,19
144,6.2033,12
145,6.2463,22
146,6.2894,24
147,6.3324,15
148,6.3755,10
149,6.4185,14
150,6.4616,11
151,6.5047,10
152,6.5477,19
153,6.5908,15
154,6.6338,20
155,6.6769,9
156,6.7199,12
157,6.763,14
158,6.806,10
159,6.8491,16
160,6.8922,16
161,6.9352,16
162,6.9783,14
163,7.0213,18
164,7.0644,17
165,7.1074,22
166,7.1505,17
167,7.1935,11
168,7.2366,7
169,7.2797,17
170,7.3227,12
171,7.3658,18
172,7.4088,11
173,7.4519,24
174,7.4949,13
175,7.538,14
176,7.5811,18
177,7.6241,6
178,7.6672,21
179,7.7102,23
180,7.7533,10
181,7.7963,15
182,7.8394,23
183,7.8824,25
184,7.9255,11
185,7.9686,19
186,8.0116,14
187,8.0547,8
188,8.0977,14
189,8.1408,14
