ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,0
38,1.6393,1
39,1.6824,2
40,1.7254,3
41,1.7685,7
42,1.8115,1
43,1.8546,8
44,1.8977,7
45,1.9407,7
46,1.9838,7
47,2.0268,6
48,2.0699,10
49,2.1129,8
50,2.156,10
51,2.1991,7
52,2.2421,12
53,2.2852,8
54,2.3282,14
55,2.3713,5
56,2.4143,9
57,2.4574,13
58,2.5004,8
59,2.5435,9
60,2.5866,8
61,2.6296,7
62,2.6727,8
63,2.7157,14
64,2.7588,14
65,2.8018,12
66,2.8449,13
67,2.8879,12
68,2.931,8
69,2.9741,13
70,3.0171,8
71,3.0602,8
72,3.1032,12
73,3.1463,11
74,3.1893,10
75,3.2324,11
76,3.2755,14
77,3.3185,7
78,3.3616,7
79,3.4046,10
80,3.4477,10
81,3.4907,11
82,3.5338,11
83,3.5768,5
84,3.6199,10
85,3.663,9
86,3.706,8
87,3.7491,6
88,3.7921,5
89,3.8352,20
90,3.8782,11
91,3.9213,8
92,3.9643,8
93,4.0074,12
94,4.0505,12
95,4.0935,7
96,4.1366,15
97,4.1796,16
98,4.2227,6
99,4.2657,9
100,4.3088,7
101,4.3519,13
102,4.3949,11
103,4.438,8
104,4.481,11
105,4.5241,9
106,4.5671,8
107,4.6102,10
108,4.6532,10
109,4.6963,10
110,4.7394,12
111,4.7824,18
112,4.8255,9
113,4.8685,12
114,4.9116,8
115,4.9546,12
116,4.9977,7
117,5.0407,9
118,5.0838,9
119,5.1269,13
120,5.1699,9
121,5.213,10
122,5.256,12
123,5.2991,7
124,5.3421,7
125,5.3852,8
126,5.4283,15
127,5.4713,8
128,5.5144,7
129,5.5574,5
130,5.6005,8
131,5.6435,10
132,5.6866,10
133,5.7296,12
134,5.7727,11
135,5.8158,5
136,5.8588,10
137,5.9019,9
138,5.9449,10
139,5.988,7
140,6.031,10
141,6.0741,8
142,6.1171,12
143,6.1602,13
144,6.2033,8
145,6.2463,12
146,6.2894,7
147,6.3324,10
148,6.3755,6
149,6.4185,7
150,6.4616,6
151,6.5047,11
152,6.5477,6
153,6.5908,7
154,6.6338,8
155,6.6769,8
156,6.7199,12
157,6.763,8
158,6.806,10
159,6.8491,11
160,6.8922,9
161,6.9352,15
162,6.9783,10
163,7.0213,12
164,7.0644,12
165,7.1074,8
166,7.1505,4
167,7.1935,5
168,7.2366,6
169,7.2797,7
170,7.3227,8
171,7.3658,4
172,7.4088,10
173,7.4519,4
174,7.4949,10
175,7.538,9
176,7.5811,6
177,7.6241,4
178,7.6672,16
179,7.7102,7
180,7.7533,5
181,7.7963,5
182,7.8394,7
183,7.8824,9
184,7.9255,9
185,7.9686,7
186,8.0116,16
187,8.0547,10
188,8.0977,12
189,8.1408,8
