ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,0
38,1.6393,1
39,1.6824,2
40,1.7254,8
41,1.7685,11
42,1.8115,16
43,1.8546,9
44,1.8977,13
45,1.9407,15
46,1.9838,14
47,2.0268,16
48,2.0699,11
49,2.1129,14
50,2.156,10
51,2.1991,12
52,2.2421,19
53,2.2852,15
54,2.3282,12
55,2.3713,12
56,2.4143,11
57,2.4574,9
58,2.5004,11
59,2.5435,8
60,2.5866,13
61,2.6296,16
62,2.6727,11
63,2.7157,13
64,2.7588,10
65,2.8018,16
66,2.8449,15
67,2.8879,12
68,2.931,14
69,2.9741,11
70,3.0171,13
71,3.0602,14
72,3.1032,10
73,3.1463,13
74,3.1893,16
75,3.2324,8
76,3.2755,10
77,3.3185,10
78,3.3616,13
79,3.4046,15
80,3.4477,21
81,3.4907,8
82,3.5338,16
83,3.5768,15
84,3.6199,8
85,3.663,14
86,3.706,25
87,3.7491,14
88,3.7921,18
89,3.8352,13
90,3.8782,13
91,3.9213,20
92,3.9643,14
93,4.0074,8
94,4.0505,17
95,4.0935,7
96,4.1366,11
97,4.1796,17
98,4.2227,7
99,4.2657,9
100,4.3088,16
101,4.3519,12
102,4.3949,15
103,4.438,12
104,4.481,16
105,4.5241,12
106,4.5671,10
107,4.6102,14
108,4.6532,11
109,4.6963,16
110,4.7394,8
111,4.7824,6
112,4.8255,16
113,4.8685,11
114,4.9116,16
115,4.9546,15
116,4.9977,15
117,5.0407,13
118,5.0838,9
119,5.1269,10
120,5.1699,12
121,5.213,15
122,5.256,13
123,5.2991,12
124,5.3421,10
125,5.3852,9
126,5.4283,16
127,5.4713,16
128,5.5144,16
129,5.5574,12
130,5.6005,21
131,5.6435,12
132,5.6866,18
133,5.7296,17
134,5.7727,10
135,5.8158,15
136,5.8588,10
137,5.9019,17
138,5.9449,10
139,5.988,8
140,6.031,14
141,6.0741,11
142,6.1171,12
143,6.1602,12
144,6.2033,6
145,6.2463,11
146,6.2894,13
147,6.3324,10
148,6.3755,13
149,6.4185,12
150,6.4616,18
151,6.5047,16
152,6.5477,5
153,6.5908,14
154,6.6338,10
155,6.6769,12
156,6.7199,13
157,6.763,14
158,6.806,13
159,6.8491,12
160,6.8922,16
161,6.9352,18
162,6.9783,13
163,7.0213,15
164,7.0644,10
165,7.1074,9
166,7.1505,7
167,7.1935,11
168,7.2366,13
169,7.2797,12
170,7.3227,12
171,7.3658,24
172,7.4088,12
173,7.4519,19
174,7.4949,14
175,7.538,16
176,7.5811,14
177,7.6241,10
178,7.6672,16
179,7.7102,12
180,7.7533,16
181,7.7963,6
182,7.8394,7
183,7.8824,16
184,7.9255,8
185,7.9686,19
186,8.0116,10
187,8.0547,15
188,8.0977,9
189,8.1408,16
