ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,0
38,1.6393,1
39,1.6824,1
40,1.7254,7
41,1.7685,8
42,1.8115,7
43,1.8546,9
44,1.8977,15
45,1.9407,13
46,1.9838,11
47,2.0268,10
48,2.0699,13
49,2.1129,13
50,2.156,12
51,2.1991,16
52,2.2421,12
53,2.2852,8
54,2.3282,21
55,2.3713,12
56,2.4143,18
57,2.4574,16
58,2.5004,12
59,2.5435,12
60,2.5866,10
61,2.6296,15
62,2.6727,15
63,2.7157,13
64,2.7588,18
65,2.8018,12
66,2.8449,21
67,2.8879,9
68,2.931,14
69,2.9741,9
70,3.0171,14
71,3.0602,21
72,3.1032,15
73,3.1463,15
74,3.1893,16
75,3.2324,11
76,3.2755,20
77,3.3185,10
78,3.3616,13
79,3.4046,18
80,3.4477,15
81,3.4907,14
82,3.5338,10
83,3.5768,17
84,3.6199,10
85,3.663,9
86,3.706,16
87,3.7491,24
88,3.7921,17
89,3.8352,21
90,3.8782,15
91,3.9213,10
92,3.9643,15
93,4.0074,10
94,4.0505,22
95,4.0935,13
96,4.1366,7
97,4.1796,14
98,4.2227,20
99,4.2657,17
100,4.3088,16
101,4.3519,21
102,4.3949,12
103,4.438,11
104,4.481,21
105,4.5241,12
106,4.5671,20
107,4.6102,12
108,4.6532,11
109,4.6963,16
110,4.7394,10
111,4.7824,21
112,4.8255,10
113,4.8685,18
114,4.9116,20
115,4.9546,15
116,4.9977,13
117,5.0407,14
118,5.0838,18
119,5.1269,18
120,5.1699,16
121,5.213,10
122,5.256,8
123,5.2991,8
124,5.3421,5
125,5.3852,16
126,5.4283,16
127,5.4713,8
128,5.5144,14
129,5.5574,16
130,5.6005,12
131,5.6435,14
132,5.6866,12
133,5.7296,18
134,5.7727,14
135,5.8158,15
136,5.8588,10
137,5.9019,16
138,5.9449,8
139,5.988,16
140,6.031,12
141,6.0741,12
142,6.1171,12
143,6.1602,13
144,6.2033,24
145,6.2463,16
146,6.2894,16
147,6.3324,10
148,6.3755,15
149,6.4185,16
150,6.4616,7
151,6.5047,18
152,6.5477,17
153,6.5908,19
154,6.6338,14
155,6.6769,13
156,6.7199,12
157,6.763,15
158,6.806,11
159,6.8491,13
160,6.8922,13
161,6.9352,11
162,6.9783,14
163,7.0213,13
164,7.0644,16
165,7.1074,11
166,7.1505,13
167,7.1935,25
168,7.2366,12
169,7.2797,13
170,7.3227,17
171,7.3658,11
172,7.4088,16
173,7.4519,15
174,7.4949,15
175,7.538,11
176,7.5811,21
177,7.6241,13
178,7.6672,15
179,7.7102,5
180,7.7533,11
181,7.7963,13
182,7.8394,11
183,7.8824,14
184,7.9255,20
185,7.9686,8
186,8.0116,9
187,8.0547,9
188,8.0977,16
189,8.1408,20
