ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,1
38,1.6393,0
39,1.6824,3
40,1.7254,6
41,1.7685,7
42,1.8115,10
43,1.8546,9
44,1.8977,12
45,1.9407,17
46,1.9838,16
47,2.0268,7
48,2.0699,11
49,2.1129,15
50,2.156,6
51,2.1991,10
52,2.2421,14
53,2.2852,12
54,2.3282,20
55,2.3713,11
56,2.4143,16
57,2.4574,11
58,2.5004,15
59,2.5435,12
60,2.5866,15
61,2.6296,11
62,2.6727,12
63,2.7157,11
64,2.7588,16
65,2.8018,18
66,2.8449,8
67,2.8879,14
68,2.931,13
69,2.9741,7
70,3.0171,13
71,3.0602,22
72,3.1032,8
73,3.1463,14
74,3.1893,13
75,3.2324,9
76,3.2755,13
77,3.3185,13
78,3.3616,8
79,3.4046,13
80,3.4477,21
81,3.4907,14
82,3.5338,18
83,3.5768,15
84,3.6199,10
85,3.663,13
86,3.706,11
87,3.7491,16
88,3.7921,13
89,3.8352,17
90,3.8782,12
91,3.9213,19
92,3.9643,15
93,4.0074,14
94,4.0505,11
95,4.0935,14
96,4.1366,11
97,4.1796,9
98,4.2227,18
99,4.2657,10
100,4.3088,19
101,4.3519,10
102,4.3949,13
103,4.438,14
104,4.481,16
105,4.5241,17
106,4.5671,20
107,4.6102,17
108,4.6532,12
109,4.6963,9
110,4.7394,17
111,4.7824,20
112,4.8255,15
113,4.8685,15
114,4.9116,14
115,4.9546,10
116,4.9977,22
117,5.0407,11
118,5.0838,14
119,5.1269,20
120,5.1699,15
121,5.213,20
122,5.256,15
123,5.2991,14
124,5.3421,13
125,5.3852,16
126,5.4283,6
127,5.4713,16
128,5.5144,11
129,5.5574,16
130,5.6005,9
131,5.6435,14
132,5.6866,9
133,5.7296,12
134,5.7727,11
135,5.8158,12
136,5.8588,12
137,5.9019,7
138,5.9449,12
139,5.988,16
140,6.031,19
141,6.0741,21
142,6.1171,11
143,6.1602,18
144,6.2033,8
145,6.2463,14
146,6.2894,15
147,6.3324,19
148,6.3755,15
149,6.4185,13
150,6.4616,13
151,6.5047,11
152,6.5477,15
153,6.5908,12
154,6.6338,11
155,6.6769,10
156,6.7199,17
157,6.763,19
158,6.806,10
159,6.8491,15
160,6.8922,15
161,6.9352,13
162,6.9783,10
163,7.0213,10
164,7.0644,13
165,7.1074,16
166,7.1505,18
167,7.1935,15
168,7.2366,10
169,7.2797,19
170,7.3227,10
171,7.3658,11
172,7.4088,22
173,7.4519,13
174,7.4949,19
175,7.538,18
176,7.5811,16
177,7.6241,10
178,7.6672,12
179,7.7102,16
180,7.7533,14
181,7.7963,13
182,7.8394,12
183,7.8824,12
184,7.9255,16
185,7.9686,12
186,8.0116,15
187,8.0547,10
188,8.0977,16
189,8.1408,17
