ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,0
38,1.6393,1
39,1.6824,0
40,1.7254,5
41,1.7685,6
42,1.8115,7
43,1.8546,12
44,1.8977,5
45,1.9407,18
46,1.9838,15
47,2.0268,17
48,2.0699,11
49,2.1129,16
50,2.156,14
51,2.1991,13
52,2.2421,11
53,2.2852,7
54,2.3282,12
55,2.3713,10
56,2.4143,8
57,2.4574,8
58,2.5004,16
59,2.5435,14
60,2.5866,10
61,2.6296,16
62,2.6727,13
63,2.7157,15
64,2.7588,9
65,2.8018,8
66,2.8449,16
67,2.8879,8
68,2.931,16
69,2.9741,16
70,3.0171,9
71,3.0602,10
72,3.1032,8
73,3.1463,13
74,3.1893,15
75,3.2324,11
76,3.2755,13
77,3.3185,15
78,3.3616,12
79,3.4046,16
80,3.4477,8
81,3.4907,11
82,3.5338,6
83,3.5768,8
84,3.6199,11
85,3.663,14
86,3.706,10
87,3.7491,18
88,3.7921,9
89,3.8352,13
90,3.8782,19
91,3.9213,9
92,3.9643,11
93,4.0074,16
94,4.0505,13
95,4.0935,8
96,4.1366,13
97,4.1796,9
98,4.2227,13
99,4.2657,15
100,4.3088,11
101,4.3519,9
102,4.3949,9
103,4.438,17
104,4.481,12
105,4.5241,11
106,4.5671,18
107,4.6102,10
108,4.6532,9
109,4.6963,8
110,4.7394,10
111,4.7824,11
112,4.8255,16
113,4.8685,13
114,4.9116,10
115,4.9546,10
116,4.9977,17
117,5.0407,7
118,5.0838,18
119,5.1269,12
120,5.1699,8
121,5.213,14
122,5.256,8
123,5.2991,12
124,5.3421,14
125,5.3852,9
126,5.4283,10
127,5.4713,14
128,5.5144,16
129,5.5574,15
130,5.6005,16
131,5.6435,15
132,5.6866,21
133,5.7296,17
134,5.7727,11
135,5.8158,15
136,5.8588,14
137,5.9019,11
138,5.9449,8
139,5.988,16
140,6.031,15
141,6.0741,11
142,6.1171,13
143,6.1602,16
144,6.2033,8
145,6.2463,7
146,6.2894,17
147,6.3324,14
148,6.3755,10
149,6.4185,11
150,6.4616,13
151,6.5047,14
152,6.5477,12
153,6.5908,9
154,6.6338,13
155,6.6769,11
156,6.7199,11
157,6.763,14
158,6.806,10
159,6.8491,12
160,6.8922,13
161,6.9352,11
162,6.9783,20
163,7.0213,10
164,7.0644,12
165,7.1074,17
166,7.1505,12
167,7.1935,13
168,7.2366,11
169,7.2797,7
170,7.3227,14
171,7.3658,14
172,7.4088,14
173,7.4519,17
174,7.4949,18
175,7.538,8
176,7.5811,10
177,7.6241,13
178,7.6672,10
179,7.7102,8
180,7.7533,7
181,7.7963,17
182,7.8394,4
183,7.8824,14
184,7.9255,11
185,7.9686,13
186,8.0116,11
187,8.0547,9
188,8.0977,13
189,8.1408,9
