ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,0
38,1.6393,1
39,1.6824,1
40,1.7254,5
41,1.7685,6
42,1.8115,5
43,1.8546,7
44,1.8977,8
45,1.9407,9
46,1.9838,11
47,2.0268,12
48,2.0699,8
49,2.1129,16
50,2.156,9
51,2.1991,20
52,2.2421,11
53,2.2852,9
54,2.3282,8
55,2.3713,14
56,2.4143,16
57,2.4574,10
58,2.5004,14
59,2.5435,15
60,2.5866,20
61,2.6296,9
62,2.6727,18
63,2.7157,14
64,2.7588,17
65,2.8018,15
66,2.8449,11
67,2.8879,11
68,2.931,10
69,2.9741,21
70,3.0171,9
71,3.0602,15
72,3.1032,19
73,3.1463,14
74,3.1893,11
75,3.2324,9
76,3.2755,13
77,3.3185,10
78,3.3616,20
79,3.4046,19
80,3.4477,18
81,3.4907,15
82,3.5338,13
83,3.5768,11
84,3.6199,19
85,3.663,14
86,3.706,12
87,3.7491,18
88,3.7921,12
89,3.8352,18
90,3.8782,8
91,3.9213,14
92,3.9643,17
93,4.0074,23
94,4.0505,20
95,4.0935,17
96,4.1366,20
97,4.1796,11
98,4.2227,16
99,4.2657,13
100,4.3088,13
101,4.3519,17
102,4.3949,8
103,4.438,14
104,4.481,16
105,4.5241,14
106,4.5671,14
107,4.6102,10
108,4.6532,15
109,4.6963,24
110,4.7394,16
111,4.7824,15
112,4.8255,20
113,4.8685,16
114,4.9116,13
115,4.9546,18
116,4.9977,12
117,5.0407,16
118,5.0838,21
119,5.1269,15
120,5.1699,14
121,5.213,15
122,5.256,10
123,5.2991,24
124,5.3421,9
125,5.3852,18
126,5.4283,13
127,5.4713,16
128,5.5144,21
129,5.5574,6
130,5.6005,23
131,5.6435,19
132,5.6866,10
133,5.7296,19
134,5.7727,10
135,5.8158,20
136,5.8588,17
137,5.9019,12
138,5.9449,18
139,5.988,10
140,6.031,12
141,6.0741,13
142,6.1171,12
143,6.1602,21
144,6.2033,16
145,6.2463,10
146,6.2894,8
147,6.3324,11
148,6.3755,14
149,6.4185,14
150,6.4616,16
151,6.5047,10
152,6.5477,15
153,6.5908,8
154,6.6338,16
155,6.6769,12
156,6.7199,12
157,6.763,12
158,6.806,8
159,6.8491,15
160,6.8922,12
161,6.9352,20
162,6.9783,15
163,7.0213,15
164,7.0644,11
165,7.1074,10
166,7.1505,18
167,7.1935,14
168,7.2366,12
169,7.2797,17
170,7.3227,12
171,7.3658,17
172,7.4088,8
173,7.4519,20
174,7.4949,15
175,7.538,14
176,7.5811,17
177,7.6241,12
178,7.6672,13
179,7.7102,13
180,7.7533,15
181,7.7963,11
182,7.8394,27
183,7.8824,20
184,7.9255,11
185,7.9686,18
186,8.0116,10
187,8.0547,11
188,8.0977,21
189,8.1408,10
