ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,0
38,1.6393,1
39,1.6824,2
40,1.7254,7
41,1.7685,8
42,1.8115,10
43,1.8546,19
44,1.8977,11
45,1.9407,16
46,1.9838,19
47,2.0268,19
48,2.0699,8
49,2.1129,9
50,2.156,10
51,2.1991,19
52,2.2421,10
53,2.2852,20
54,2.3282,10
55,2.3713,9
56,2.4143,22
57,2.4574,20
58,2.5004,15
59,2.5435,9
60,2.5866,14
61,2.6296,13
62,2.6727,7
63,2.7157,15
64,2.7588,14
65,2.8018,16
66,2.8449,13
67,2.8879,17
68,2.931,14
69,2.9741,17
70,3.0171,20
71,3.0602,12
72,3.1032,12
73,3.1463,14
74,3.1893,17
75,3.2324,20
76,3.2755,17
77,3.3185,24
78,3.3616,18
79,3.4046,9
80,3.4477,17
81,3.4907,15
82,3.5338,18
83,3.5768,20
84,3.6199,13
85,3.663,15
86,3.706,17
87,3.7491,10
88,3.7921,9
89,3.8352,18
90,3.8782,16
91,3.9213,15
92,3.9643,22
93,4.0074,10
94,4.0505,12
95,4.0935,15
96,4.1366,13
97,4.1796,8
98,4.2227,14
99,4.2657,14
100,4.3088,16
101,4.3519,9
102,4.3949,18
103,4.438,12
104,4.481,12
105,4.5241,19
106,4.5671,17
107,4.6102,15
108,4.6532,24
109,4.6963,19
110,4.7394,10
111,4.7824,20
112,4.8255,15
113,4.8685,10
114,4.9116,15
115,4.9546,14
116,4.9977,17
117,5.0407,12
118,5.0838,18
119,5.1269,11
120,5.1699,12
121,5.213,14
122,5.256,20
123,5.2991,13
124,5.3421,19
125,5.3852,13
126,5.4283,15
127,5.4713,13
128,5.5144,17
129,5.5574,16
130,5.6005,15
131,5.6435,14
132,5.6866,13
133,5.7296,20
134,5.7727,10
135,5.8158,19
136,5.8588,10
137,5.9019,18
138,5.9449,17
139,5.988,8
140,6.031,18
141,6.0741,15
142,6.1171,14
143,6.1602,12
144,6.2033,15
145,6.2463,12
146,6.2894,15
147,6.3324,21
148,6.3755,15
149,6.4185,21
150,6.4616,21
151,6.5047,18
152,6.5477,16
153,6.5908,14
154,6.6338,14
155,6.6769,22
156,6.7199,14
157,6.763,16
158,6.806,10
159,6.8491,9
160,6.8922,18
161,6.9352,13
162,6.9783,9
163,7.0213,15
164,7.0644,19
165,7.1074,16
166,7.1505,17
167,7.1935,10
168,7.2366,14
169,7.2797,20
170,7.3227,17
171,7.3658,8
172,7.4088,14
173,7.4519,12
174,7.4949,12
175,7.538,19
176,7.5811,11
177,7.6241,18
178,7.6672,15
179,7.7102,16
180,7.7533,8
181,7.7963,14
182,7.8394,18
183,7.8824,10
184,7.9255,12
185,7.9686,5
186,8.0116,15
187,8.0547,15
188,8.0977,24
189,8.1408,14
